year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2013.1168,,39.52,,
2013.1304,,,35.44,
2013.1464,,35.64,,
2013.1576,,,32.22,
2013.1845,,,36.58,
2013.2117,,,33.76,
2013.2197,,32.99,,
2013.2266,,38.47,,
2013.2471,,37.19,,
2013.2764,,29.72,,
2013.2932,,,31.1,
2013.3065,,29.63,,
2013.3205,,,35.71,
2013.3269,,30.02,,
2013.3474,,34.18,,
2013.3475,,,32.26,
2013.3748,,,25.98,
2013.3772,,25.22,,
2013.402,,,28.11,
2013.4072,,24.73,,
2013.4292,,,33,
2013.4369,,28.44,,
2013.4562,,,31.35,
2013.4573,,20.84,,
2013.4832,,,40.78,
2013.5106,,,40.82,
2013.5376,,,42.32,
2013.5647,,,44.36,
2013.5919,,,45.71,
2013.6189,,,42.68,
2013.6462,,,40.1,
2013.6695,,,46.1,
2013.7072,,,40.75,
2013.7275,,,40.8,
2013.7548,,,42.46,
2013.7819,,,44.65,
2013.8091,,,47.89,
2013.8362,,,56.31,
2013.8634,,,43.24,
2013.8906,,,41.05,
2013.9178,,,36.14,
2013.945,,,34.11,
2013.9719,,,40.16,
2013.9992,,,40.05,
2014.0263,,,35.86,
2014.0533,,,38.43,
2014.0805,,,38.04,
2014.1077,,,43.06,
2014.1349,,,44.65,
2014.162,,,47.93,
2014.1892,,,54.42,
2014.2164,,,51.08,
2014.2434,,,53.39,
2014.2705,,,58.3,
2014.2979,,,59.11,
2014.3248,,,58.22,
2014.3522,,,58.28,
2014.3793,,,56.48,
2014.4064,,,55.24,
2014.4336,,,49.43,
2014.4607,,,48.94,
2014.4879,,,50.38,
2014.5149,,,53.47,
2014.5421,,,48.7,
2014.5692,,,46.17,
2014.5964,,,50.84,
